Observer;SessionID;Block;Trial;OnsetDelay;Yellow;Switch;SwitchTime;Gap;Direction;Response;RT
SBS92w;2017-06-02-09-17-56;5;14;0,879532452523;True;neither;1,1;0,15;-1;neither;0,861999988556
SBS92w;2017-06-02-09-17-56;5;15;0,923917295618;False;right;1,9;0,0;1;neither;0,886999845505
SBS92w;2017-06-02-09-17-56;5;16;0,984389459157;True;right;1,5;-0,15;-1;neither;0,817000150681
SBS92w;2017-06-02-09-17-56;5;17;0,98753786299;False;both;1,1;0,0;1;both;0,667000055313
SBS92w;2017-06-02-09-17-56;5;18;0,836749867032;True;both;1,9;0,0;1;left;2,17000007629
SBS92w;2017-06-02-09-17-56;5;19;0,859691148749;False;both;1,9;0,15;-1;right;0,539000034332
SBS92w;2017-06-02-09-17-56;5;20;0,860683000896;True;neither;1,5;0,0;1;neither;0,466000080109
SBS92w;2017-06-02-09-17-56;5;21;1,06322786025;False;left;1,3;-0,15;-1;left;0,417999982834
SBS92w;2017-06-02-09-17-56;5;22;0,983700068432;True;left;1,3;0,0;1;left;0,43499994278
SBS92w;2017-06-02-09-17-56;5;23;0,924375537591;False;right;1,7;-0,15;1;neither;0,607000112534
SBS92w;2017-06-02-09-17-56;5;24;1,08333197405;True;both;1,9;-0,15;-1;both;0,554999828339
SBS92w;2017-06-02-09-17-56;5;25;0,880443263537;False;left;1,5;0,15;-1;left;0,617000102997
SBS92w;2017-06-02-09-17-56;5;26;0,826819892543;True;both;1,1;0,15;-1;both;0,53400015831
SBS92w;2017-06-02-09-17-56;5;27;1,1923569258;False;left;1,5;0,0;1;left;0,515999794006
SBS92w;2017-06-02-09-17-56;5;28;1,00700828918;True;left;1,3;0,0;-1;left;0,390000104904
SBS92w;2017-06-02-09-17-56;5;29;0,881354262287;False;right;1,5;0,15;1;right;0,365000009537
SBS92w;2017-06-02-09-17-56;5;30;1,12498204252;True;right;1,1;0,0;-1;left;1,04299998283
SBS92w;2017-06-02-09-17-56;5;31;0,910410201696;False;neither;1,9;0,0;1;right;1,39199995995
SBS92w;2017-06-02-09-17-56;5;32;0,876512478638;True;left;1,5;-0,15;1;neither;0,93700003624
SBS92w;2017-06-02-09-17-56;5;33;0,904281306057;False;right;1,9;-0,15;1;neither;0,4390001297
SBS92w;2017-06-02-09-17-56;5;34;0,971711986432;True;right;1,3;0,0;1;neither;0,601000070572
SBS92w;2017-06-02-09-17-56;5;35;1,18634581948;False;left;1,5;-0,15;-1;neither;0,663000106812
SBS92w;2017-06-02-09-17-56;5;36;0,984785909469;True;right;1,5;-0,15;1;right;0,465000152588
SBS92w;2017-06-02-09-17-56;5;37;0,852969185771;False;neither;1,3;0,0;-1;neither;0,536000013351
SBS92w;2017-06-02-09-17-56;5;38;1,07512240576;True;right;1,9;0,15;-1;left;0,743999958038
SBS92w;2017-06-02-09-17-56;5;39;1,12538283446;False;neither;1,1;0,0;1;neither;0,425999879837
SBS92w;2017-06-02-09-17-56;5;40;0,955732966289;True;neither;1,7;0,0;1;neither;0,869999885559
SBS92w;2017-06-02-09-17-56;5;41;1,15520059298;False;neither;1,5;-0,15;-1;neither;0,453999996185
SBS92w;2017-06-02-09-17-56;5;42;0,841150825324;True;neither;1,3;-0,15;1;neither;0,805999994278
SBS92w;2017-06-02-09-17-56;5;43;1,09121569949;False;left;1,1;-0,15;-1;left;1,23000001907
SBS92w;2017-06-02-09-17-56;5;44;0,803060274988;True;right;1,9;0,15;-1;neither;2,48599982262
SBS92w;2017-06-02-09-17-56;5;45;1,05570987738;False;left;1,5;0,15;-1;neither;0,535000085831
SBS92w;2017-06-02-09-17-56;6;1;1,07572145006;True;neither;1,1;-0,15;-1;left;1,50300002098
SBS92w;2017-06-02-09-17-56;6;2;0,892723911293;False;both;1,3;-0,15;1;both;0,575999975204
SBS92w;2017-06-02-09-17-56;6;3;0,810977290618;True;left;1,1;0,15;1;left;0,753000020981
SBS92w;2017-06-02-09-17-56;6;4;1,01747937945;False;left;1,1;0,0;-1;both;0,519000053406
SBS92w;2017-06-02-09-17-56;6;5;1,18885402875;True;both;1,1;-0,15;1;right;0,493000030518
SBS92w;2017-06-02-09-17-56;6;6;0,992201575403;False;right;1,3;-0,15;-1;neither;1,52099990845
SBS92w;2017-06-02-09-17-56;6;7;1,16481714252;True;both;1,7;0,0;1;neither;0,460000038147
SBS92w;2017-06-02-09-17-56;6;8;1,04301299148;False;neither;1,3;0,15;1;neither;0,489000082016
SBS92w;2017-06-02-09-17-56;6;9;1,13296160075;True;left;1,7;0,15;1;neither;0,943000078201
SBS92w;2017-06-02-09-17-56;6;10;0,819911345371;False;left;1,1;0,15;-1;neither;0,561000108719
SBS92w;2017-06-02-09-17-56;6;11;1,01304034588;True;right;1,9;0,0;-1;right;1,09900021553
SBS92w;2017-06-02-09-17-56;6;12;1,06943400469;False;both;1,5;-0,15;-1;neither;0,523000001907
SBS92w;2017-06-02-09-17-56;6;13;0,971627886645;True;both;1,5;0,15;1;neither;0,453000068665
SBS92w;2017-06-02-09-17-56;6;14;0,846757870054;False;neither;1,1;0,15;1;neither;0,630000114441
SBS92w;2017-06-02-09-17-56;6;15;0,91947485632;True;right;1,9;0,0;-1;neither;0,572000026703
SBS92w;2017-06-02-09-17-56;6;16;1,18020688928;False;right;1,5;-0,15;1;neither;0,702000141144
SBS92w;2017-06-02-09-17-56;6;17;1,10187250144;True;both;1,1;0,0;1;neither;0,899000167847
SBS92w;2017-06-02-09-17-56;6;18;0,804930296186;False;both;1,9;0,0;-1;left;0,479000091553
SBS92w;2017-06-02-09-17-56;6;19;0,861741863506;True;both;1,9;0,15;1;neither;0,608999967575
SBS92w;2017-06-02-09-17-56;6;20;0,945827875382;False;neither;1,5;0,0;-1;neither;0,457000017166
SBS92w;2017-06-02-09-17-56;6;21;1,15207233272;True;left;1,3;-0,15;1;neither;0,575999975204
SBS92w;2017-06-02-09-17-56;6;22;0,856837491688;False;left;1,3;0,0;1;neither;1,47399997711
SBS92w;2017-06-02-09-17-56;6;23;0,895337525878;True;right;1,7;-0,15;-1;neither;0,733000040054
SBS92w;2017-06-02-09-17-56;6;24;0,893435608001;False;both;1,9;-0,15;-1;neither;0,442000150681
SBS92w;2017-06-02-09-17-56;6;25;1,13644170862;True;left;1,5;0,15;-1;both;1,97600007057
